u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15
0.321455288,0.036430264,0.608052164,0.15886244,0.352771807,0.118576584,0.383519239,0.258208861,0.383361249,0.578454151,0.414011546,0.526633425,0.871735731,0.914889799,0.378674873
0.354955117,0.354485552,0.096292259,0.877960599,0.077256361,0.514941224,0.559228169,0.415111062,0.222132844,0.639217761,0.069651489,0.755562635,0.09653733,0.748863993,0.511598542
0.75685962,0.996058087,0.551502482,0.277679761,0.343181511,0.775036578,0.395054403,0.160634175,0.353580076,0.019033592,0.425048084,0.802146218,0.568766042,0.191717558,0.400938077
0.275423184,0.298365768,0.256670623,0.984986661,0.738762231,0.237203125,0.982187138,0.674251817,0.624185559,0.24788246,0.593155674,0.884626782,0.640614061,0.245664638,0.037904276
0.54263092,0.031440811,0.263287368,0.208821188,0.422709121,0.432101076,0.067852588,0.064846007,0.00213778,0.303324466,0.16003733,0.679023635,0.910107235,0.807350816,0.659702343
0.572446169,0.663672508,0.529300883,0.309959542,0.537113253,0.886856891,0.898652666,0.063452019,0.869643311,0.853546541,0.476637645,0.472530741,0.225965449,0.203067776,0.559775191
0.100591468,0.6952731,0.856569767,0.598506993,0.461010436,0.674971295,0.793385313,0.41583404,0.926505416,0.077613421,0.312903028,0.360040281,0.674450063,0.830035091,0.344907707
0.156763169,0.796954508,0.376805584,0.308147127,0.655077179,0.222482127,0.073028667,0.443745374,0.229622702,0.907279758,0.039155507,0.851141509,0.956115723,0.951652002,0.782664401
0.202322398,0.419580853,0.784621078,0.841722235,0.613272963,0.69797944,0.294674615,0.447167563,0.660144951,0.696042515,0.584564965,0.324393704,0.346442395,0.852726285,0.895914282
0.084804927,0.859483442,0.065844506,0.077354908,0.192716816,0.64045116,0.054767641,0.758459694,0.729208107,0.891484662,0.066167019,0.890823894,0.821404884,0.042638357,0.293923112
0.447448887,0.46339749,0.797601519,0.315899203,0.887550006,0.249140134,0.750303939,0.803892929,0.899566141,0.463059236,0.422365347,0.232089469,0.628261841,0.852617462,0.310616132
0.171064352,0.294696781,0.90310177,0.224088892,0.394988571,0.190746311,0.196323837,0.486199718,0.241171133,0.280300559,0.290994551,0.683822071,0.532949549,0.015942645,0.551509301
0.672929029,0.445029689,0.277219652,0.914889826,0.66579699,0.203377214,0.997067827,0.707980375,0.166853348,0.531088959,0.253086456,0.75485563,0.804918095,0.174186342,0.696983909
0.739137627,0.352495535,0.12152284,0.393251637,0.56668864,0.019615422,0.112094963,0.516875335,0.419397596,0.490697663,0.601655532,0.187640907,0.882005597,0.562741589,0.54818718
0.366303162,0.220644484,0.523068087,0.638690407,0.774762339,0.997577147,0.536187076,0.222427031,0.669944719,0.709490309,0.983661791,0.906248895,0.430253808,0.495704325,0.243875661
0.895304267,0.109729142,0.176676244,0.455325799,0.99132131,0.346573806,0.037306452,0.013329554,0.462512837,0.041666029,0.990138923,0.223090022,0.595069088,0.102536835,0.188077939
0.545922495,0.205759171,0.015651497,0.680041155,0.526347572,0.042364701,0.262558374,0.811893151,0.121740147,0.174701686,0.658224219,0.222569781,0.191117509,0.810870316,0.756917375
0.438244497,0.644739392,0.505886956,0.322692817,0.491067453,0.687401567,0.725980519,0.78796482,0.940769003,0.616867395,0.034883786,0.367050937,0.186987033,0.080825464,0.794374741
0.97695132,0.386207191,0.357322708,0.83182893,0.204496619,0.165210621,0.960513393,0.423630696,0.129240449,0.125722728,0.737809882,0.702273996,0.385992722,0.635197791,0.428475968
0.433488766,0.928572077,0.294343221,0.93766282,0.22191934,0.958183603,0.178823777,0.382255771,0.171705297,0.348953337,0.456387673,0.696009171,0.593338836,0.809110757,0.741705529
0.458823887,0.993779136,0.062513952,0.373073841,0.710144294,0.648845936,0.436584116,0.405672452,0.225706359,0.79914598,0.815243539,0.381506551,0.923608527,0.17148282,0.395808439
0.83366125,0.08424451,0.786789653,0.329796558,0.173576277,0.162774726,0.117161196,0.137138003,0.028923674,0.0905217,0.331528088,0.171799541,0.98940075,0.171361821,0.412143317
0.343125096,0.250926951,0.529639799,0.188780941,0.515658192,0.422164403,0.266484149,0.020604377,0.13613987,0.477778764,0.429088211,0.060853444,0.526470374,0.522004868,0.05952688
0.622410524,0.378933612,0.976517012,0.088134798,0.684249017,0.931314973,0.23026493,0.174888629,0.860376834,0.963703002,0.150247881,0.293093152,0.986250962,0.713052253,0.727548035
0.016206661,0.77372503,0.662587066,0.839940197,0.668556234,0.562720789,0.334555318,0.66007294,0.462881758,0.569194795,0.13369874,0.223125159,0.771873129,0.853100334,0.603929643
0.031344695,0.869408687,0.333364813,0.580371542,0.819910995,0.841854111,0.625178787,0.105679437,0.147070501,0.587673685,0.829014367,0.998801732,0.024709613,0.7494319,0.406981488
0.399243186,0.079121328,0.427607453,0.146326029,0.610136794,0.917577588,0.264685453,0.075284191,0.070325792,0.380564404,0.10750597,0.441119603,0.215266069,0.104374156,0.739573695
0.381956261,0.388964642,0.790061723,0.806564552,0.512216736,0.359372511,0.097674026,0.805662749,0.467297456,0.941505293,0.962412476,0.311626509,0.286487242,0.628658322,0.752756647
0.243809126,0.991120127,0.32569245,0.091519441,0.392318537,0.898426019,0.091317345,0.992299208,0.608143055,0.816016521,0.257731091,0.69970384,0.717943765,0.629929305,0.324315977
0.593984632,0.685285479,0.858234445,0.998795766,0.756176742,0.561511483,0.812860772,0.64106124,0.317495946,0.268628212,0.096947337,0.11994897,0.777790006,0.015100715,0.930655783
0.350516993,0.652891204,0.087750545,0.410846175,0.653061923,0.764489618,0.661862175,0.722420895,0.442154809,0.594281371,0.769551274,0.128794976,0.294047542,0.484964224,0.030912286
0.393463743,0.319488181,0.896009948,0.206361725,0.522516993,0.573117193,0.206979762,0.400200892,0.125920299,0.75311326,0.356521675,0.655040511,0.301394036,0.129133075,0.214490905
0.443610467,0.773488968,0.163559487,0.827008291,0.991224118,0.444685078,0.80042373,0.154472287,0.73785732,0.181274324,0.169382655,0.6646103,0.089910053,0.698639305,0.534047429
0.755153364,0.697169023,0.296571485,0.772174178,0.908723876,0.555098046,0.067780744,0.413930577,0.52866459,0.40999922,0.475523667,0.804778139,0.062337475,0.814556915,0.322504238
0.975782614,0.131450308,0.702101494,0.188927893,0.111363873,0.639017495,0.687319765,0.353985168,0.364470431,0.228401978,0.043738179,0.72875476,0.204348344,0.066812471,0.906341541
0.529299593,0.167198687,0.909240081,0.587443543,0.477011119,0.618595411,0.733864419,0.742198496,0.030989804,0.027984877,0.607285443,0.409560382,0.36662912,0.669577832,0.433184413
0.914969631,0.143355584,0.140108485,0.758722769,0.706844765,0.061066917,0.432596162,0.853443882,0.088801927,0.202920731,0.10137395,0.975803551,0.674311765,0.072802921,0.105854541
0.004318,0.906554581,0.138183764,0.782361801,0.668585313,0.847325892,0.038708806,0.264048753,0.718862845,0.614871521,0.629550159,0.149885159,0.590696079,0.179593135,0.922835036
0.954379868,0.722744267,0.385951166,0.53515888,0.710204806,0.390990572,0.786095257,0.823369586,0.041369517,0.418020625,0.913782723,0.968251172,0.785219806,0.454149389,0.618635258
0.663068718,0.924353253,0.784545043,0.996354258,0.046202959,0.551514078,0.799198391,0.861064763,0.076224276,0.187692594,0.822950735,0.521009122,0.136235515,0.960854305,0.059970915
0.299611421,0.190334974,0.272903212,0.385501977,0.066564719,0.324064273,0.448031661,0.847613742,0.7123418,0.463287179,0.012230866,0.696646772,0.993752582,0.762782734,0.285315613
0.890153732,0.761674688,0.833045876,0.931649765,0.928102516,0.285863813,0.265473311,0.027645037,0.171682702,0.995979916,0.749735014,0.909404422,0.755028481,0.487189109,0.767913236
0.342340476,0.006430233,0.992428277,0.236313315,0.001138014,0.357522955,0.267836009,0.156494559,0.448483109,0.777298001,0.701326486,0.969035318,0.882475512,0.508349076,0.766165375
0.130716678,0.043460569,0.414577059,0.462252388,0.015532239,0.083603737,0.464743906,0.578672445,0.244993804,0.412612624,0.885720148,0.506723545,0.293933947,0.869784046,0.634622508
0.672675268,0.3405587,0.310970309,0.132089652,0.635597598,0.90074383,0.817564365,0.060637148,0.731946058,0.963104665,0.548144506,0.47433648,0.516168625,0.358305275,0.788822439
0.031873774,0.732529089,0.431091889,0.611219282,0.786518602,0.805032764,0.25211583,0.907716281,0.123451501,0.828245041,0.473669796,0.047578251,0.740553326,0.093730599,0.450993244
0.891928067,0.42612432,0.954761759,0.004795121,0.360357629,0.008162202,0.345328979,0.092653932,0.827342558,0.263053756,0.370914836,0.037042751,0.365053054,0.607481092,0.112022482
0.529254374,0.456220957,0.708792953,0.662692107,0.265633222,0.591060182,0.527045665,0.174492742,0.48858602,0.591529941,0.010541123,0.511555233,0.155764878,0.581670603,0.230403843
0.247707054,0.13769151,0.397247101,0.412739433,0.786304516,0.246714168,0.496316076,0.923680216,0.846429768,0.028165555,0.638792693,0.077238879,0.306799283,0.822892135,0.142280764
0.750834175,0.358396509,0.136645386,0.568387513,0.670365701,0.055374437,0.651680909,0.39715477,0.996974399,0.492213178,0.300192424,0.394908988,0.605081999,0.057840139,0.86534485
0.178874469,0.180891321,0.86879792,0.406081594,0.645362546,0.492964514,0.655232124,0.257215335,0.318174212,0.01224908,0.139786849,0.443067504,0.414074676,0.095231048,0.954897573
0.856415236,0.670407484,0.918643652,0.051371489,0.857269141,0.716265014,0.862656704,0.358967714,0.603908061,0.001226936,0.727852202,0.908142153,0.549421823,0.126323138,0.430412663
0.521368553,0.452317541,0.929776251,0.5154088,0.547605313,0.776563911,0.673457988,0.955701337,0.545647688,0.799543464,0.693786974,0.193233477,0.84860143,0.160520161,0.441473032
0.105242726,0.600351538,0.908718724,0.740707397,0.441971378,0.014255382,0.93158327,0.73285459,0.671732899,0.965486573,0.944872486,0.119011149,0.80360036,0.606777636,0.142312755
0.218820827,0.18766453,0.159200175,0.450771975,0.420286018,0.38543856,0.895217492,0.630517259,0.188976937,0.171507114,0.626931303,0.745130064,0.620306822,0.400114499,0.966757726
0.845624947,0.425417313,0.453353826,0.660009545,0.138326869,0.214575037,0.694544353,0.588878859,0.721051599,0.727694995,0.064660399,0.735274658,0.672904838,0.694285741,0.302708422
0.251932425,0.661267399,0.298212289,0.081609558,0.569930783,0.863897392,0.766122147,0.591066496,0.367961382,0.315553093,0.134294607,0.462176602,0.202658589,0.1178171,0.310471525
0.241107503,0.358549457,0.26180806,0.708315338,0.025647563,0.053711533,0.420446203,0.921829131,0.293265007,0.656679369,0.174091186,0.755368213,0.22277808,0.560238901,0.428507672
0.154609189,0.646517167,0.668856523,0.16726152,0.216512111,0.840155256,0.502608497,0.903891035,0.716970351,0.548611926,0.056522546,0.900835244,0.554872775,0.81616411,0.299174424
0.57863843,0.555168923,0.419667143,0.033456481,0.389246871,0.612493185,0.135450007,0.459021579,0.175513092,0.425061169,0.514570434,0.927725762,0.542118569,0.372204589,0.167447318
0.15479156,0.515027599,0.866955161,0.336617233,0.931657334,0.636573453,0.859409908,0.249107855,0.124704002,0.541295578,0.28909504,0.156663663,0.305264605,0.847194419,0.144546916
0.976078223,0.417803587,0.130888996,0.55894857,0.311184598,0.823626355,0.925745734,0.871032681,0.773903189,0.651239084,0.252680655,0.024879623,0.252595141,0.652067333,0.27851347
0.658954795,0.786293241,0.599559242,0.555335429,0.614140674,0.56607477,0.604321153,0.005400862,0.626661335,0.683830155,0.891690662,0.961472657,0.813329066,0.715375091,0.631465803
0.557953206,0.20209326,0.877332521,0.087898348,0.704562405,0.147784987,0.628484809,0.153234138,0.817692673,0.545680021,0.210968922,0.689994625,0.041175617,0.59108541,0.47065215
0.315654227,0.245452462,0.779388125,0.40268422,0.978557967,0.144006658,0.868651744,0.398566637,0.881192036,0.506417763,0.35730176,0.840920764,0.90809354,0.594107691,0.107525377
0.718852514,0.702780183,0.725106544,0.236798952,0.401510404,0.626078587,0.660351384,0.493354459,0.376980323,0.991722827,0.2109346,0.14801093,0.002522302,0.205171496,0.880121203
0.592823537,0.043379052,0.058352005,0.937710732,0.81492188,0.0338593,0.239277708,0.355473226,0.51843205,0.052080111,0.070522025,0.742409472,0.803098939,0.080850758,0.907099562
0.350473347,0.281194319,0.753503401,0.551733752,0.274051391,0.707113158,0.299322427,0.186556195,0.93352998,0.140423171,0.901348856,0.721933715,0.804421259,0.196896448,0.140363047
0.651700784,0.333510053,0.201024101,0.944668701,0.222172432,0.109570132,0.402199102,0.552314441,0.011557998,0.659775492,0.247021795,0.946287213,0.438485555,0.460323107,0.559592444
0.783770867,0.057383313,0.230021462,0.642227612,0.677103455,0.769796586,0.650214536,0.976943721,0.204126197,0.240123602,0.096515931,0.940300685,0.427421829,0.85827022,0.443480829
0.762060048,0.585223702,0.197178429,0.922637512,0.723142601,0.823835352,0.781588228,0.594885513,0.465414388,0.951110488,0.982703226,0.430553839,0.180915446,0.710204111,0.628785091
0.713826299,0.869267557,0.439432023,0.259674147,0.783365153,0.461208505,0.143441841,0.670500681,0.517009387,0.28724575,0.223119179,0.674835265,0.613645815,0.027754007,0.014614718
0.218619283,0.984240306,0.817122208,0.111997969,0.209197516,0.63667926,0.919139829,0.570074572,0.33008178,0.335882424,0.461673874,0.640895275,0.62812753,0.504768646,0.430976331
0.605472895,0.256511762,0.281682712,0.76515855,0.945583092,0.517278552,0.323881679,0.643390237,0.079104872,0.517561994,0.177074206,0.596273971,0.408244748,0.97289702,0.57460951
0.833774666,0.255509938,0.951189642,0.294548726,0.469800271,0.443675411,0.617109873,0.149362039,0.493426646,0.878257257,0.257346898,0.801833569,0.730750047,0.210358963,0.440921818
0.849730846,0.127357372,0.310533751,0.942687969,0.199358113,0.925549087,0.476941688,0.255914983,0.049762799,0.595386133,0.401204533,0.753032397,0.564675357,0.692915625,0.889124339
0.214825197,0.142897378,0.958187107,0.380263995,0.806900089,0.150072208,0.571631474,0.438966275,0.725947272,0.73609886,0.586069118,0.09350702,0.113014502,0.073862857,0.392547363
0.577132863,0.211765659,0.326897211,0.479658434,0.344349405,0.99547491,0.554647058,0.439964088,0.49835753,0.861646044,0.448719925,0.927634859,0.147513833,0.992782806,0.515230927
0.176741238,0.744921163,0.12765328,0.094884778,0.873933084,0.072616399,0.323708537,0.922287775,0.668160024,0.848409242,0.746024136,0.133571334,0.497624826,0.059700377,0.431648544
0.59296723,0.287098099,0.49177126,0.325901767,0.046851034,0.957091116,0.321926777,0.341983112,0.312879016,0.920182666,0.579963901,0.996005163,0.462992635,0.939456696,0.682989781
0.257760383,0.260556242,0.983349888,0.884039917,0.316797061,0.90784177,0.894077605,0.622599891,0.590582506,0.762760001,0.534709598,0.202705537,0.204839199,0.361141096,0.710070792
0.903452328,0.033402018,0.442481051,0.937330578,0.415591187,0.703170603,0.441432473,0.913338773,0.703984566,0.90116907,0.631643424,0.513968765,0.441742297,0.402921635,0.113303984
0.616366765,0.66017363,0.223205361,0.187791518,0.407005512,0.451699039,0.526751012,0.78931099,0.484962804,0.16087684,0.571125505,0.454634221,0.202306474,0.323144704,0.559287419
0.343240077,0.790769631,0.067517413,0.09381273,0.073093594,0.912692447,0.424854141,0.946427981,0.993371414,0.451817791,0.126658614,0.517505977,0.625093922,0.710605996,0.394046637
0.762502074,0.354749398,0.110869067,0.068453502,0.509104478,0.694033532,0.811832921,0.292482031,0.888461612,0.837445192,0.754594914,0.165576257,0.147628426,0.084169051,0.811338925
0.129291529,0.129471881,0.319631095,0.047598316,0.440156334,0.534763459,0.18893465,0.485777811,0.164759374,0.888182896,0.555707359,0.887260956,0.228739021,0.593178718,0.056826213
0.116234679,0.849621223,0.802101012,0.971829013,0.135985827,0.292389326,0.106108527,0.482108869,0.426372344,0.689588382,0.77297513,0.13626031,0.694015419,0.461941297,0.38751285
0.967529868,0.761914319,0.37367284,0.554520941,0.861294819,0.106789183,0.492885125,0.782432226,0.988333747,0.421807159,0.927863529,0.276479972,0.197265265,0.052972816,0.26810074
0.52117714,0.567096019,0.869506801,0.164556031,0.725554559,0.659643683,0.664483647,0.291448494,0.47815014,0.754266043,0.008576584,0.231111172,0.952356107,0.035935846,0.502991604
0.765064464,0.02720643,0.319615385,0.961208488,0.686869761,0.879983362,0.157345805,0.822963905,0.037452213,0.179062391,0.953339729,0.734123804,0.86914514,0.650515821,0.571168807
0.979999463,0.338431139,0.249991646,0.415261795,0.582016134,0.380924716,0.066991459,0.40888929,0.482674909,0.538467538,0.900425923,0.220082532,0.021224804,0.231859569,0.231561075
0.554715872,0.000534414,0.100628654,0.095994594,0.816513972,0.364384715,0.390136619,0.630031842,0.001401484,0.212481646,0.31398563,0.502759457,0.517021598,0.876553492,0.238480472
0.545913196,0.15843444,0.987716248,0.785367748,0.280367857,0.166036465,0.139432999,0.781046649,0.660583452,0.467448844,0.689217069,0.764574544,0.495614735,0.017127932,0.846768323
0.562845515,0.863285394,0.287306417,0.099153365,0.090932947,0.84313741,0.096622061,0.668461048,0.714331895,0.068428394,0.857936721,0.842626904,0.386788916,0.972636223,0.050721861
0.488596093,0.371433258,0.274265823,0.618177529,0.81414642,0.885807465,0.144046275,0.870888705,0.944411397,0.080438827,0.340885301,0.723239776,0.127300272,0.26565516,0.418161214
0.313161428,0.084207328,0.626064098,0.79408124,0.51898676,0.981684949,0.170230724,0.405974379,0.164350229,0.630090084,0.32797931,0.70333597,0.700886186,0.26873612,0.888240533
